ID_HECHO,FECHA,AAAA,MM,DD,HH,DIA_SEMANA_NUM,DIA_SEMANA_STR,N_VICTIMAS,ACUSADO,VICTIMA,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO,COMUNA,COMUNA_NOMBRE,COMUNA_POB,TIPO_DE_CALLE,CALLE,DIRE_NOR,POSX,POSY
2018-0133,2018-12-12,2018,12,12,14.0,2,Miércoles,1,CARGAS,PEATON,PEATON,FEMENINO,60.0,2018-12-12,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,NAZCA AV.,NAZCA AV. y RIVADAVIA AV.,-58.46963952,-34.63070603
2018-0134,2018-12-12,2018,12,12,21.0,2,Miércoles,1,MOTO,PEATON,PEATON,MASCULINO,56.0,2018-12-13,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,LA PLATA AV.,LA PLATA AV. y CASEROS AV.,-58.42349365,-34.64019887
2018-0135,2018-12-18,2018,12,18,14.0,1,Martes,1,PASAJEROS,PEATON,PEATON,MASCULINO,80.0,2018-12-22,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,BELGRANO AV.,BELGRANO AV. y PERU,-58.37471802,-34.61265002
2018-0136,2018-12-18,2018,12,18,15.0,1,Martes,1,PASAJEROS,PEATON,PEATON,FEMENINO,70.0,2018-12-18,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 7013,-58.46438789,-34.62913916
2018-0137,2018-12-18,2018,12,18,20.0,1,Martes,1,PASAJEROS,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,29.0,2018-12-19,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,CALLE,"ALSINA, ADOLFO","ALSINA, ADOLFO y SANTIAGO DEL ESTERO",-58.38481975,-34.61100424
2018-0138,2018-12-21,2018,12,21,9.0,4,Viernes,1,PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,79.0,2018-12-21,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,CALLE,BERMUDEZ,BERMUDEZ 1893,-58.50751833,-34.62073702
2018-0139,2018-12-22,2018,12,22,6.0,5,Sábado,1,MOTO,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,28.0,2018-12-24,7.0,"Flores, Parque Chacabuco",216832.0,CALLE,SANTANDER,SANTANDER 1974,-58.44682986,-34.63888084
2018-0140,2018-12-22,2018,12,22,8.0,5,Sábado,1,AUTO,AUTO,CONDUCTOR,MASCULINO,78.0,2018-12-22,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,CALLE,LANTERI JULIETA,LANTERI JULIETA 1400,-58.3600465,-34.61381341
2018-0141,2018-12-22,2018,12,22,17.0,5,Sábado,1,MOTO,PEATON,PEATON,MASCULINO,75.0,2018-12-24,5.0,"Almagro, Boedo",193859.0,AVENIDA,MAZA,MAZA e INDEPENDENCIA AV.,-58.41509546,-34.62085945
2018-0142,2018-12-25,2018,12,25,13.0,1,Martes,1,PASAJEROS,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,32.0,2019-01-01,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 5172",-58.50997604,-34.57251072
2018-0143,2018-12-29,2018,12,29,5.0,5,Sábado,1,AUTO,MOTO,CONDUCTOR,MASCULINO,22.0,2018-12-29,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,AVENIDA,OLIVERA AV.,"OLIVERA AV. y ALBERDI, JUAN BAUTISTA AV.",-58.48606475,-34.64047818
2019-0001,2019-01-08,2019,1,8,8.0,1,Martes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,25.0,2019-01-08,2.0,Recoleta,158368.0,AVENIDA,"CASTILLO, RAMON S., PRES. AV.","CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",-58.38526125,-34.5780581
2019-0002,2019-01-09,2019,1,9,4.0,2,Miércoles,1,CARGAS,AUTO,CONDUCTOR,MASCULINO,32.0,2019-01-09,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,CASTA?ARES AV.,"CASTAÃ‘ARES AV. y MORENO, PERITO AV.",-58.45463662,-34.65082149
2019-0003,2019-01-12,2019,1,12,8.0,5,Sábado,1,AUTO,MOTO,CONDUCTOR,MASCULINO,23.0,2019-01-12,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y TERRADA,-58.49121672,-34.59718073
2019-0004,2019-01-14,2019,1,14,19.0,0,Lunes,1,PASAJEROS,AUTO,CONDUCTOR,MASCULINO,71.0,2019-01-14,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. y MEDINA",-58.47325712,-34.65284605
2019-0005,2019-01-19,2019,1,19,12.0,5,Sábado,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,43.0,2019-01-19,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. y ALVAREZ JONTE AV.",-58.52108101,-34.63382309
2019-0006,2019-01-23,2019,1,23,5.0,2,Miércoles,1,AUTO,PEATON,PEATON,FEMENINO,12.0,2019-01-23,14.0,Palermo,249016.0,AVENIDA,"OBLIGADO RAFAEL, AV.COSTANERA","OBLIGADO RAFAEL, AV.COSTANERA 4650",-58.41652702,-34.55509606
2019-0007,2019-01-26,2019,1,26,19.0,5,Sábado,1,AUTO,MOTO,CONDUCTOR,MASCULINO,35.0,2019-01-26,5.0,"Almagro, Boedo",193859.0,CALLE,"MITRE, BARTOLOME","MITRE, BARTOLOME y YATAY",-58.42891604,-34.6107166
2019-0008,2019-01-30,2019,1,30,22.0,2,Miércoles,1,MULTIPLE,MOTO,CONDUCTOR,MASCULINO,42.0,2019-01-31,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 16080",-58.47802293,-34.69156793
2019-0009,2019-01-31,2019,1,31,14.0,3,Jueves,1,AUTO,MOTO,CONDUCTOR,MASCULINO,34.0,2019-01-31,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,CHACABUCO,CHACABUCO y SAN JUAN AV.,-58.37564821,-34.62200207
2019-0010,2019-02-02,2019,2,2,7.0,5,Sábado,2,AUTO,PEATON,PEATON,MASCULINO,,2019-02-02,14.0,Palermo,249016.0,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. 4100,-58.42668489,-34.56961468
2019-0010,2019-02-02,2019,2,2,7.0,5,Sábado,2,AUTO,PEATON,PEATON,MASCULINO,59.0,2019-02-02,14.0,Palermo,249016.0,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. 4100,-58.42668489,-34.56961468
2019-0011,2019-02-10,2019,2,10,1.0,6,Domingo,1,AUTO,PEATON,PEATON,MASCULINO,,2019-02-10,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.",-58.5183993,-34.66252488
2019-0012,2019-02-17,2019,2,17,3.0,6,Domingo,1,AUTO,MOTO,CONDUCTOR,MASCULINO,31.0,2019-02-20,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,CASTA?ARES AV.,"CASTAÃ‘ARES AV. y GORDILLO, TIMOTEO",-58.48432691,-34.67665828
2019-0013,2019-02-20,2019,2,20,7.0,2,Miércoles,1,AUTO,PEATON,PEATON,MASCULINO,39.0,2019-03-02,7.0,"Flores, Parque Chacabuco",216832.0,CALLE,SALVIGNY,SALVIGNY y MOM,-58.4338383,-34.64457699
2019-0014,2019-02-20,2019,2,20,17.0,2,Miércoles,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,69.0,2019-02-20,11.0,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,CALLE,"LAMARCA, EMILIO","LAMARCA, EMILIO 5402",-58.51664939,-34.58657938
2019-0015,2019-02-23,2019,2,23,6.0,5,Sábado,1,OBJETO FIJO,AUTO,CONDUCTOR,MASCULINO,21.0,2019-02-23,11.0,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. 5638,-58.49613012,-34.59703502
2019-0016,2019-02-24,2019,2,24,2.0,6,Domingo,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,40.0,2019-02-24,4.0,"Barracas, La Boca",230945.0,CALLE,"CARRILLO, RAMON, DR.","CARRILLO, RAMON, DR. y FINOCHIETTO ENRIQUE DR.",-58.38313603,-34.63356284
2019-0017,2019-03-03,2019,3,3,7.0,6,Domingo,1,PASAJEROS,AUTO,CONDUCTOR,MASCULINO,22.0,2019-03-07,3.0,"San Cristóbal, Balvanera",236294.0,CALLE,MEXICO,MEXICO y PICHINCHA,-58.39914719,-34.61632317
2019-0018,2019-03-03,2019,3,3,23.0,6,Domingo,1,AUTO,PEATON,PEATON,FEMENINO,29.0,2019-03-03,13.0,"Núñez, Belgrano, Colegiales",265199.0,AUTOPISTA,"CANTILO, INT.","CANTILO, INT. y UDAONDO, GUILLERMO AV.",-58.44927253,-34.54048625
2019-0019,2019-03-06,2019,3,6,12.0,2,Miércoles,1,AUTO,MOTO,CONDUCTOR,MASCULINO,,2019-03-26,13.0,"Núñez, Belgrano, Colegiales",265199.0,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. 6326,-58.45049163,-34.55374003
2019-0020,2019-03-07,2019,3,7,21.0,3,Jueves,1,AUTO,MOTO,CONDUCTOR,MASCULINO,43.0,2019-03-07,5.0,"Almagro, Boedo",193859.0,AVENIDA,CHICLANA AV.,CHICLANA AV. 3444,-58.41288952,-34.63572989
2019-0021,2019-03-15,2019,3,15,22.0,4,Viernes,1,AUTO,MOTO,CONDUCTOR,MASCULINO,23.0,2019-03-16,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,BOYACA AV.,BOYACA AV. y YERBAL,-58.45743597,-34.62561234
2019-0022,2019-03-15,2019,3,15,0.0,4,Viernes,1,,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,,2019-03-15,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,ENTRE RIOS AV.,ENTRE RIOS AV. 1260,-58.39123782,-34.62352245
2019-0023,2019-03-16,2019,3,16,8.0,5,Sábado,1,OBJETO FIJO,AUTO,CONDUCTOR,MASCULINO,34.0,2019-03-16,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y JACQUES, AMADEO",-58.52922765,-34.63637963
2019-0024,2019-03-19,2019,3,19,7.0,1,Martes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,32.0,2019-03-19,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,ANTARTIDA ARGENTINA AV.,ANTARTIDA ARGENTINA AV. 1325,-58.37208118,-34.58541957
2019-0025,2019-03-22,2019,3,22,13.0,4,Viernes,1,AUTO,PEATON,PEATON,MASCULINO,27.0,2019-04-04,5.0,"Almagro, Boedo",193859.0,CALLE,"MITRE, BARTOLOME","MITRE, BARTOLOME y SANCHEZ DE BUSTAMANTE",-58.41458534,-34.60937557
2019-0026,2019-03-28,2019,3,28,7.0,3,Jueves,1,PASAJEROS,PEATON,PEATON,MASCULINO,,2019-03-28,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.",-58.47976785,-34.69153196
2019-0027,2019-03-28,2019,3,28,11.0,3,Jueves,1,MULTIPLE,BICICLETA,CICLISTA,MASCULINO,37.0,2019-03-28,2.0,Recoleta,158368.0,AVENIDA,SANTA FE AV.,SANTA FE AV. y AZCUENAGA,-58.39990285,-34.59511714
2019-0028,2019-04-06,2019,4,6,9.0,5,Sábado,1,PASAJEROS,PEATON,PEATON,FEMENINO,,2019-04-06,11.0,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. y OROÃ‘O, NICASIO",-58.46051346,-34.60588536
2019-0029,2019-04-07,2019,4,7,10.0,6,Domingo,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,27.0,2019-04-07,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.",-58.47976785,-34.69153196
2019-0030,2019-04-09,2019,4,9,16.0,1,Martes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,25.0,2019-04-09,7.0,"Flores, Parque Chacabuco",216832.0,CALLE,"ALVAREZ, DONATO, TTE. GRAL.","ALVAREZ, DONATO, TTE. GRAL. y YERBAL",-58.45457546,-34.62447891
2019-0031,2019-04-12,2019,4,12,19.0,4,Viernes,1,CARGAS,BICICLETA,CICLISTA,MASCULINO,20.0,2019-04-12,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,CORDOBA AV.,"CORDOBA AV. y MADERO, EDUARDO AV.",-58.36951669,-34.59832047
2019-0032,2019-04-16,2019,4,16,11.0,1,Martes,1,AUTO,PEATON,PEATON,FEMENINO,83.0,2019-04-18,11.0,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,AVENIDA,CAMARONES,"CAMARONES y ALVAREZ, DONATO, TTE. GRAL. AV.",-58.46415322,-34.6044379
2019-0033,2019-04-18,2019,4,18,1.0,3,Jueves,1,,MOTO,CONDUCTOR,MASCULINO,25.0,2019-04-18,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AUTOPISTA,AUTOPISTA 25 DE MAYO,"AUTOPISTA 25 DE MAYO y HUERGO, ING. AV.",-58.36607137,-34.62150748
2019-0034,2019-04-21,2019,4,21,9.0,6,Domingo,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,,2019-04-21,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. 3050",-58.45537373,-34.65093074
2019-0035,2019-04-23,2019,4,23,14.0,1,Martes,1,BICICLETA,PEATON,PEATON,FEMENINO,75.0,2019-04-23,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,CALLE,SUIPACHA,SUIPACHA 665,-58.37942637,-34.60053054
2019-0036,2019-04-26,2019,4,26,22.0,4,Viernes,1,AUTO,MOTO,CONDUCTOR,MASCULINO,34.0,2019-05-02,6.0,Caballito,203784.0,CALLE,RIGLOS,RIGLOS y FORMOSA,-58.4368044,-34.62147504
2019-0037,2019-05-01,2019,5,1,23.0,2,Miércoles,1,AUTO,MOTO,CONDUCTOR,MASCULINO,17.0,2019-05-01,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,LA RIOJA,LA RIOJA e INDEPENDENCIA AV.,-58.40778291,-34.61971907
2019-0038,2019-05-04,2019,5,4,14.0,5,Sábado,1,MOTO,PEATON,PEATON,FEMENINO,42.0,2019-05-05,13.0,"Núñez, Belgrano, Colegiales",265199.0,AVENIDA,"UDAONDO, GUILLERMO AV.","UDAONDO, GUILLERMO AV. y FIGUEROA ALCORTA, PRES. AV.",-58.45212523,-34.54628513
2019-0039,2019-05-09,2019,5,9,3.0,3,Jueves,1,AUTO,MOTO,CONDUCTOR,MASCULINO,28.0,2019-05-09,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,SAN PEDRITO AV.,SAN PEDRITO AV. y DIRECTORIO AV.,-58.46749188,-34.63551751
2019-0040,2019-05-09,2019,5,9,12.0,3,Jueves,1,,MOTO,CONDUCTOR,MASCULINO,44.0,2019-05-15,7.0,"Flores, Parque Chacabuco",216832.0,CALLE,PUAN,PUAN y SANTANDER,-58.4426358,-34.63679732
2019-0041,2019-05-11,2019,5,11,20.0,5,Sábado,1,MULTIPLE,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,78.0,2019-05-11,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y ANDALGALA",-58.51140289,-34.65846419
2019-0042,2019-05-14,2019,5,14,15.0,1,Martes,1,PASAJEROS,PEATON,PEATON,MASCULINO,39.0,2019-05-14,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,CALLE,LIMA,LIMA y CONSTITUCION,-58.38211431,-34.62465368
2019-0043,2019-05-21,2019,5,21,9.0,1,Martes,1,CARGAS,BICICLETA,CICLISTA,FEMENINO,,2019-05-21,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,CORDOBA AV.,"CORDOBA AV. y MADERO, EDUARDO AV.",-58.36951669,-34.59832047
2019-0044,2019-05-27,2019,5,27,12.0,0,Lunes,1,MOTO,PEATON,PEATON,FEMENINO,77.0,2019-05-29,5.0,"Almagro, Boedo",193859.0,AVENIDA,BOEDO AV.,BOEDO AV. 650,-58.41635217,-34.62036547
2019-0045,2019-06-03,2019,6,3,7.0,0,Lunes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,33.0,2019-06-03,14.0,Palermo,249016.0,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y REPUBLICA DE LA INDIA,-58.41316147,-34.57579669
2019-0046,2019-06-04,2019,6,4,9.0,1,Martes,1,AUTO,MOTO,PASAJERO_ACOMPAÑANTE,FEMENINO,26.0,2019-06-04,13.0,"Núñez, Belgrano, Colegiales",265199.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y CABILDO AV.",-58.47617802,-34.53825652
2019-0047,2019-06-06,2019,6,6,10.0,3,Jueves,1,CARGAS,PEATON,PEATON,MASCULINO,76.0,2019-06-06,4.0,"Barracas, La Boca",230945.0,AVENIDA,CASEROS AV.,CASEROS AV. 1700,-58.38641783,-34.63330028
2019-0048,2019-06-07,2019,6,7,7.0,4,Viernes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,32.0,2019-06-07,6.0,Caballito,203784.0,AVENIDA,AVELLANEDA AV.,AVELLANEDA AV. 1548,-58.45322169,-34.62038137
2019-0049,2019-06-08,2019,6,8,9.0,5,Sábado,1,CARGAS,PEATON,PEATON,FEMENINO,72.0,2019-06-09,13.0,"Núñez, Belgrano, Colegiales",265199.0,CALLE,CIUDAD DE LA PAZ,CIUDAD DE LA PAZ y MENDOZA,-58.45849057,-34.56166498
2019-0050,2019-06-08,2019,6,8,23.0,5,Sábado,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,21.0,2019-06-09,14.0,Palermo,249016.0,AVENIDA,"SALGUERO, JERONIMO","SALGUERO, JERONIMO y HONDURAS AV.",-58.41829559,-34.59411677
2019-0051,2019-06-11,2019,6,11,10.0,1,Martes,1,AUTO,MOTO,CONDUCTOR,MASCULINO,41.0,2019-06-11,4.0,"Barracas, La Boca",230945.0,CALLE,"FILIBERTO, JUAN DE DIOS","FILIBERTO, JUAN DE DIOS y OLAVARRIA",-58.36376488,-34.63832093
2019-0053,2019-06-14,2019,6,14,17.0,4,Viernes,1,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,49.0,2019-06-14,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,ASTURIAS AV.,ASTURIAS AV. y CASTAÃ‘ARES AV.,-58.46442668,-34.66004784
2019-0054,2019-06-20,2019,6,20,3.0,3,Jueves,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,21.0,2019-06-20,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,CALLE,GANDARA,GANDARA 2976,-58.48222035,-34.58428769
2019-0055,2019-06-20,2019,6,20,19.0,3,Jueves,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,47.0,2019-06-21,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,"GUEVARA, TRINIDAD","GUEVARA, TRINIDAD y MADERO, EDUARDO AV.",-58.36819005,-34.60283208
2019-0056,2019-06-29,2019,6,29,17.0,5,Sábado,1,AUTO,PEATON,PEATON,FEMENINO,75.0,2019-06-29,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,BOYACA AV.,BOYACA AV. 305,-58.45877601,-34.62330939
2019-0057,2019-07-05,2019,7,5,19.0,4,Viernes,1,AUTO,PEATON,PEATON,FEMENINO,63.0,2019-07-08,13.0,"Núñez, Belgrano, Colegiales",265199.0,CALLE,ARTILLEROS,ARTILLEROS y LA PAMPA,-58.44196498,-34.55760517
2019-0058,2019-07-10,2019,7,10,9.0,2,Miércoles,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,39.0,2019-07-10,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO e IRIGOYEN,-58.50622631,-34.63627822
2019-0059,2019-07-13,2019,7,13,22.0,5,Sábado,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,30.0,2019-07-13,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,CALLE,15 DE NOVIEMBRE DE 1889,15 DE NOVIEMBRE DE 1889 y SANTIAGO DEL ESTERO,-58.3841088,-34.63099197
2019-0060,2019-07-17,2019,7,17,11.0,2,Miércoles,1,AUTO,PEATON,PEATON,FEMENINO,78.0,2019-07-17,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,AVENIDA,"ACOSTA, MARIANO AV.","ACOSTA, MARIANO AV. y FALCON, RAMON L.,CNEL.",-58.48100602,-34.63504312
2019-0061,2019-07-17,2019,7,17,18.0,2,Miércoles,1,PASAJEROS,PEATON,PEATON,FEMENINO,58.0,2019-07-17,13.0,"Núñez, Belgrano, Colegiales",265199.0,CALLE,11 DE SEPTIEMBRE DE 1888,11 DE SEPTIEMBRE DE 1888 y MENDOZA,-58.45200171,-34.5578132
2019-0062,2019-08-01,2019,8,1,23.0,3,Jueves,1,PASAJEROS,PEATON,PEATON,FEMENINO,60.0,2019-08-02,13.0,"Núñez, Belgrano, Colegiales",265199.0,AVENIDA,"PINO, VIRREY DEL","PINO, VIRREY DEL y CAMPOS, LUIS M. AV.",-58.44462132,-34.56201105
2019-0063,2019-08-04,2019,8,4,1.0,6,Domingo,1,PASAJEROS,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,,2019-08-04,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,FOREST AV.,FOREST AV. y MAURE,-58.45220688,-34.58711712
2019-0064,2019-08-06,2019,8,6,3.0,1,Martes,1,AUTO,MOTO,CONDUCTOR,MASCULINO,20.0,2019-08-06,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,BOYACA AV.,BOYACA AV. y AVELLANEDA AV.,-58.4596221,-34.6224514
2019-0065,2019-08-08,2019,8,8,16.0,3,Jueves,1,PASAJEROS,PEATON,PEATON,FEMENINO,55.0,2019-08-09,4.0,"Barracas, La Boca",230945.0,CALLE,BARCO CENTENERA DEL,BARCO CENTENERA DEL y TILCARA,-58.4197085,-34.65414867
2019-0066,2019-08-11,2019,8,11,21.0,6,Domingo,1,AUTO,PEATON,PEATON,MASCULINO,40.0,2019-08-11,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,RIESTRA AV.,RIESTRA AV. y BOLIVAR (NO OFICIAL),-58.44187596,-34.64938031
2019-0067,2019-08-14,2019,8,14,15.0,2,Miércoles,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,35.0,2019-08-14,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,CALLE,"CASTRO, EMILIO","CASTRO, EMILIO 4706",-58.49101637,-34.64276621
2019-0068,2019-08-14,2019,8,14,17.0,2,Miércoles,1,MOTO,MOTO,CONDUCTOR,MASCULINO,53.0,2019-08-14,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. 5600,-58.42493829,-34.66256502
2019-0069,2019-08-17,2019,8,17,5.0,5,Sábado,1,AUTO,MOTO,CONDUCTOR,MASCULINO,43.0,2019-08-17,4.0,"Barracas, La Boca",230945.0,AVENIDA,"GARAY, JUAN DE AV.","GARAY, JUAN DE AV. 2874",-58.40489318,-34.62930162
2019-0070,2019-08-22,2019,8,22,12.0,3,Jueves,1,BICICLETA,MOTO,CONDUCTOR,MASCULINO,25.0,2019-08-22,14.0,Palermo,249016.0,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.","SCALABRINI ORTIZ, RAUL AV. y GORRITI",-58.4268668,-34.59217875
2019-0071,2019-08-27,2019,8,27,11.0,1,Martes,1,CARGAS,PEATON,PEATON,MASCULINO,,2019-08-27,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,PRIMERA JUNTA,PRIMERA JUNTA y OLIVERA AV.,-58.479611,-34.65620398
2019-0072,2019-08-28,2019,8,28,6.0,2,Miércoles,1,AUTO,AUTO,CONDUCTOR,MASCULINO,22.0,2019-09-02,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y AZUL",-58.47439934,-34.63524207
2019-0073,2019-08-29,2019,8,29,1.0,3,Jueves,1,OBJETO FIJO,AUTO,CONDUCTOR,MASCULINO,29.0,2019-09-06,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,ALVAREZ THOMAS AV.,ALVAREZ THOMAS AV. 1788,-58.46711912,-34.57926018
2019-0074,2019-08-29,2019,8,29,9.0,3,Jueves,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,35.0,2019-08-29,13.0,"Núñez, Belgrano, Colegiales",265199.0,AUTOPISTA,"LUGONES, LEOPOLDO AV.","LUGONES, LEOPOLDO AV. y PAZ, GRAL. AV.",-58.46514781,-34.53465378
2019-0075,2019-08-30,2019,8,30,23.0,4,Viernes,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,31.0,2019-08-30,4.0,"Barracas, La Boca",230945.0,CALLE,SAN ANTONIO,SAN ANTONIO y LUJAN,-58.37571078,-34.65584079
